a_lot,device,device_group,department,package,bond_wire,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,ship_package,die_size_code,transistor_type
440446,FZT953,HT,SMD,SOT223,CU,TA,27080.0,16344,241.0,211.0,15892,0.9723445912873225,2018-06-20,TA,E   ,pnp
440445,FZT953,HT,SMD,SOT223,CU,TA,151740.0,157759,2047.0,1200.0,154512,0.9794179729841087,2018-06-20,TA,E   ,pnp
440444,FZT951Q,HT,SMD,SOT223,AU,TA,9923.0,9909,64.0,53.0,9792,0.9881925522252498,2018-06-20,TA,E   ,pnp
440443,FZT857Q,HT,SMD,SOT223,AU,TA,35191.0,36755,85.0,1822.0,34848,0.9481159025982859,2018-06-20,TA,E   ,npn
440442,FZT855,HT,SMD,SOT223,CU,TA,43360.0,44348,951.0,341.0,43056,0.9708667809145847,2018-06-21,TA,E   ,npn
440441,FZT751,MT,SMD,SOT223,CU,TA,324064.0,325848,572.0,700.0,324576,0.9960963393975105,2018-06-14,TA,C   ,pnp
440440,FZT689B,MT,SMD,SOT223,CU,TA,103797.0,100150,267.0,235.0,99648,0.9949875187219172,2018-06-18,TA,C   ,npn
440439,FZT651,MT,SMD,SOT223,CU,TA,102848.0,103588,349.0,423.0,102816,0.9925473993126617,2018-06-13,TA,C   ,npn
440438,FZT649-79,MT,SMD,SOT223,AU,TA,38626.0,38592,194.0,165.0,38233,0.9906975538971807,2018-07-11,TA,C   ,npn
440437,FZT458,LT,SMD,SOT223,AU,TA,65626.0,65128,275.0,53.0,64800,0.9949637636653974,2018-06-25,TA,A   ,npn
440435,BSP75NQ,SVMOS,SMD,SOT223,AU,TA,5440.0,5296,102.0,65.0,5129,0.9684667673716012,2018-07-04,TA,E   ,
440434,BSP75N,SVMOS,SMD,SOT223,AU,TA,56410.0,56259,315.0,233.0,55711,0.9902593362839723,2018-07-10,TA,E   ,
440433,BSP75G,SVMOS,SMD,SOT223,AU,TA,95897.0,95040,753.0,646.0,93641,0.9852798821548822,2018-07-05,TA,E   ,
440432,ZXTP2029F,SS6,SMD,LFSOT23,AU,TA,81672.0,82906,1607.0,699.0,80600,0.9721853665597182,2018-06-11,TA,D   ,
440431,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,213390.0,229480,16860.0,,212620,0.9265295450583929,2018-06-11,TC,B,
440430,ZXCT1008QF,IC,SMD,LFSOT23,AU,TA,101493.0,107707,6477.0,50.0,101180,0.9394004103725849,2018-06-14,TA,B,
440429,ZXCT1008F,IC,SMD,LFSOT23,AU,TA,57957.0,62136,3893.0,43.0,58200,0.936655079181151,2018-06-15,TA,B,
440428,ZTLV431AF,IC,SMD,LFSOT23,AU,TA,53464.0,65884,14213.0,71.0,51600,0.7831947058466395,2018-06-18,TA,B   ,
440427,ZMR500F,IC,SMD,LFSOT23,AU,TA,39343.0,39360,24.0,56.0,39280,0.9979674796747967,2018-06-28,TA,B   ,
440426,ZMR330F,IC,SMD,LFSOT23,AU,TA,105620.0,105127,613.0,1604.0,102910,0.9789112216652239,2018-06-25,TA,B   ,
440425,ZHT431F02,IC,SMD,LFSOT23,AU,TA,19223.0,19536,80.0,16.0,19440,0.995085995085995,2018-06-18,TA,B   ,
440424,ZXRE125DF,IC,SMD,SOT23,AU,TA,60683.0,60488,99.0,6.0,60383,0.9982641185028436,2018-07-11,TA,B   ,
440423,ZXRE1004DF,IC,SMD,SOT23,AU,TA,40895.0,40668,20.0,1.0,40647,0.9994836234877545,2018-07-13,TA,B   ,
440422,ZXMN2B01F,UMOS,SMD,SOT23,CU,TA,309136.0,311976,1241.0,3735.0,307000,0.984050055132446,2018-06-18,TA,B   ,nMOSe
440421,ZRC250F01,IC,SMD,SOT23,AU,TA,62711.0,62744,271.0,47.0,62426,0.9949317863062603,2018-07-02,TA,B   ,
440420,ZRB500F01,IC,SMD,SOT23,AU,TA,100163.0,101007,376.0,68.0,100563,0.995604265050937,2018-06-28,TA,B   ,
440419,FMMT722,ST,SMD,SOT23,CU,TA,194448.0,197324,2761.0,1573.0,192990,0.9780361233301575,2018-06-11,TA,B   ,pnp
440418,FMMT720,ST,SMD,SOT23,CU,TA,234228.0,238842,3780.0,1172.0,233890,0.9792666281474782,2018-06-13,TA,B   ,pnp
440417,FMMT720,ST,SMD,SOT23,CU,TA,234187.0,236999,1949.0,1530.0,233520,0.9853206131671441,2018-06-20,TA,B   ,pnp
440416,FMMT625,ST,SMD,SOT23,CU,TA,64212.0,64790,512.0,118.0,64160,0.9902762772032722,2018-06-19,TA,B   ,npn
440415,FMMT591Q,HT,SMD,SOT23,AU,TC,162269.0,162932,143.0,389.0,162400,0.9967348341639457,2018-06-19,TC,A   ,pnp
440414,FMMT591Q,HT,SMD,SOT23,AU,TA,162279.0,161168,241.0,127.0,160800,0.9977166683212548,2018-06-14,TA,A   ,pnp
440413,FMMT493,HT,SMD,SOT23,CU,TA,129321.0,126375,126.0,69.0,126180,0.9984569732937686,2018-06-14,TA,A   ,npn
440412,FMMT415,HT,SMD,SOT23,AU,TD,37010.0,71448,34332.0,416.0,36700,0.5136602844026424,2018-06-18,TD,A   ,npn
440411,ZXTR2105FF,MT,SMD,SOT23F,CU,TA,45519.0,44840,187.0,104.0,44549,0.9935102586975915,2018-07-12,TA,A   ,npn
440410,ZXTP25020CFF,SS5,SMD,SOT23F,CU,TA,70913.0,70632,382.0,398.0,69852,0.9889568467550119,2018-07-13,TA,B   ,pnp
440409,ZXTN19100CFF,MT,SMD,SOT23F,CU,TA,48972.0,48744,64.0,5.0,48675,0.9985844411619892,2018-07-05,TA,C   ,
440408,ZXTN19060CFF,MT,SMD,SOT23F,CU,TA,26369.0,26191,102.0,57.0,26032,0.9939292123248444,2018-07-06,TA,C   ,npn
440407,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,45844.0,45435,662.0,247.0,44526,0.9799933971607792,2018-07-04,TA,C   ,npn
440406,ZXTN07045EFF,MT,SMD,SOT23F,CU,TA,26228.0,26132,446.0,106.0,25580,0.9788764732894536,2018-07-13,TA,C   ,
440405,ZXTN04120HFF,MT,SMD,SOT23F,CU,TA,80190.0,80284,1952.0,189.0,78143,0.9733321707936824,2018-07-17,TA,C   ,npn
440404,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,106861.0,114132,6841.0,79.0,107212,0.9393684505660113,2018-06-28,TA,C   ,
440403,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,68985.0,89672,19910.0,30.0,69732,0.7776340440717281,2018-06-27,TA,C   ,
440401,ZDT694,2MT,SMD,SM8,CU,TA,66949.0,67076,139.0,121.0,66816,0.9961237998688055,2018-06-18,TA,C   ,2npn
440400,ZDT694Q,2MT,SMD,SM8,AU,TA,153406.0,153216,952.0,881.0,151383,0.9880364974937343,2018-07-16,TA,C   ,2npn
440399,ZDT6790,2MT,SMD,SM8,CU,TC,12183.0,12071,28.0,91.0,11952,0.990141661834148,2018-06-18,TC,C   ,pnp-npn
440398,ZDT6790,2MT,SMD,SM8,CU,TC,51467.0,50828,210.0,218.0,50400,0.991579444400724,2018-06-19,TC,C   ,pnp-npn
440397,ZDT1053,2HT,SMD,SM8,CU,TA,17778.0,18800,455.0,489.0,17856,0.9497872340425532,2018-06-19,TA,D   ,2npn
440396,ZVN4424A,MOSFET-H,SMD,ELineX (STZ),AU,STZ,42419.0,42394,1757.0,1024.0,39613,0.9344010944945039,2018-07-23,STZ,D   ,n-Kanal
440395,ZTX953,HT,SMD,ELineX (Schüttgut),AU,Schüttgut,21660.0,21497,112.0,428.0,20957,0.9748802158440713,2018-07-12,Schüttgut,E   ,pnp
440394,ZTX857,HT,SMD,ELineX (Schüttgut),AU,Schüttgut,29678.0,28956,86.0,68.0,28802,0.9946815858543998,2018-07-09,Schüttgut,E   ,npn
440050,ZXMS6006SG,SVMOS,SMD,SOT223,AU,TA,99443.0,101002,563.0,647.0,99792,0.9880200392071444,2018-07-04,TA,F   ,
440049,ZXMS6004SG,SVMOS,SMD,SOT223,AU,TA,68844.0,68595,19200.0,22.0,49373,0.719775493840659,2018-07-04,TA,C   ,
440048S,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,101145.0,99960,34.0,278.0,99648,0.9968787515006002,2018-06-11,TA,E   ,pMOSe
440047S,ZXMP6A13G,UMOS,SMD,SOT223,AU,TA,59345.0,59538,61.0,293.0,59184,0.994054217474554,2018-06-22,TA,B,pMOSe
440046,ZXMP10A17G,UMOS,SMD,SOT223,AU,TA,88694.0,89812,84.0,448.0,89280,0.9940765153876987,2018-06-13,TA,E   ,
440045S,ZXMN6A25G,UMOS,SMD,SOT223,CU,TA,27837.0,28004,8.0,204.0,27792,0.9924296529067276,2018-06-13,TA,F   ,nMOSe
440044S,ZXMN4A06G,UMOS,SMD,SOT223,CU,TA,138427.0,139975,997.0,450.0,138528,0.9896624397213788,2018-06-08,TA,E   ,nMOSe
440043,ZXM62N03G,UMOS,SMD,SOT223,AU,TA,43880.0,43706,88.0,657.0,42961,0.9829542854527983,2018-07-04,TA,D   ,
440042,ZSR330G,IC,SMD,SOT223,AU,TA,27438.0,29016,263.0,817.0,27936,0.9627791563275434,2018-06-21,TA,D   ,
440041,FZT958,HT,SMD,SOT223,AU,TA,37940.0,39234,328.0,746.0,38160,0.9726257837589846,2018-07-05,TA,E   ,pnp
440040,FZT953,HT,SMD,SOT223,CU,TA,70460.0,71504,474.0,1046.0,69984,0.9787424479749385,2018-06-06,TA,E   ,pnp
440039,FZT948,HT,SMD,SOT223,CU,TA,37940.0,38933,550.0,511.0,37872,0.9727480543497804,2018-06-21,TA,E   ,pnp
440038,FZT857,HT,SMD,SOT223,AU,TA,60108.0,61071,178.0,701.0,60192,0.9856069165397652,2018-07-05,TA,E   ,npn
440037,FZT857,HT,SMD,SOT223,AU,TA,112603.0,111600,473.0,219.0,110908,0.9937992831541219,2018-07-05,TA,E   ,npn
440036,FZT757,MT,SMD,SOT223,AU,TA,39321.0,39986,119.0,411.0,39456,0.9867453608763067,2018-06-26,TA,C   ,pnp
440035,FZT689B,MT,SMD,SOT223,CU,TA,116598.0,118217,150.0,1139.0,116928,0.9890963228638859,2018-06-13,TA,C   ,npn
440034,FZT655,MT,SMD,SOT223,CU,TA,64612.0,65053,167.0,374.0,64512,0.9916837040566923,2018-06-19,TA,C   ,npn
440033,FZT651,MT,SMD,SOT223,CU,TA,101859.0,101984,252.0,212.0,101520,0.9954502667085033,2018-06-12,TA,C   ,npn
440032,FZT651,MT,SMD,SOT223,CU,TA,282790.0,285801,721.0,680.0,284400,0.9950979877607147,2018-06-13,TA,C   ,npn
440031,FZT651,MT,SMD,SOT223,CU,TA,37896.0,36680,109.0,139.0,36432,0.9932388222464559,2018-06-12,TA,C   ,npn
440030,FZT651,MT,SMD,SOT223,CU,TA,37937.0,38585,485.0,321.0,37779,0.9791110535182066,2018-06-12,TA,C   ,npn
440029,FZT458,LT,SMD,SOT223,AU,TA,65626.0,66932,408.0,860.0,65664,0.9810553995099504,2018-06-25,TA,A   ,npn
440028,FZT1048A,HT,SMD,SOT223,CU,TA,179106.0,180046,1797.0,1993.0,176256,0.9789498239338835,2018-06-12,TA,D   ,npn
440027,FZT1047A,HT,SMD,SOT223,CU,TA,52514.0,54452,1609.0,571.0,52272,0.9599647395871593,2018-06-19,TA,D   ,npn
440026,ZXTP25100BFH,SS6,SMD,LFSOT23,AU,TA,23201.0,23250,149.0,91.0,23010,0.9896774193548387,2018-06-14,TA,B   ,
440025,ZXTP25060BFH,SS6,SMD,LFSOT23,AU,TA,47342.0,47630,522.0,128.0,46980,0.9863531387780811,2018-06-14,TA,B   ,
440024,ZXTP25020CFH,SS6,SMD,LFSOT23,AU,TA,71013.0,71512,481.0,371.0,70660,0.9880859156505202,2018-06-07,TA,B   ,
440021,ZXTN2020F,SS6,SMD,LFSOT23,AU,TA,117351.0,116914,1188.0,1006.0,114720,0.9812340694869733,2018-06-15,TA,D   ,
440018,ZXMN3A14F,UMOS,SMD,LFSOT23,AU,TA,43912.0,44700,293.0,287.0,44120,0.9870246085011186,2018-06-14,TA,C   ,
440017,ZXMN2A14F,UMOS,SMD,LFSOT23,AU,TA,83289.0,85241,308.0,513.0,84420,0.9903684846494059,2018-06-20,TA,C   ,
440014,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,73634.0,85785,11928.0,227.0,73630,0.8583085621029317,2018-06-06,TC,B,
440013,ZR431LF01,IC,SMD,LFSOT23,AU,TA,49666.0,66282,504.0,89.0,65689,0.9910533779910081,2018-06-18,TA,B   ,
440012S,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,235225.0,239771,3554.0,997.0,235220,0.9810193893339895,2018-06-11,TA,B   ,pMOSe
440011S,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,233371.0,240650,6880.0,1090.0,232680,0.9668813629752753,2018-06-12,TA,B   ,pMOSe
440010,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,78904.0,78323,64.0,99.0,78160,0.9979188744047087,2018-06-05,TA,B   ,pMOSe
440009,ZRC330F01,IC,SMD,SOT23,AU,TA,61758.0,62323,274.0,51.0,61998,0.9947852317763908,2018-06-22,TA,B   ,
440008,ZR285F02,IC,SMD,SOT23,AU,TA,21034.0,21077,18.0,9.0,21050,0.9987189827774351,2018-06-21,TA,B   ,
440007,FMMT720,ST,SMD,SOT23,CU,TA,234063.0,245758,2024.0,894.0,242840,0.9881265309776284,2018-06-13,TA,B   ,pnp
440006,FMMT720,ST,SMD,SOT23,CU,TA,214737.0,192036,1300.0,1396.0,189340,0.9859609656522735,2018-06-12,TA,B   ,pnp
440005,FMMT634,ST,SMD,SOT23,CU,TA,57607.0,59702,1373.0,429.0,57900,0.9698167565575693,2018-06-13,TA,B   ,npn
440004,FMMT591Q,HT,SMD,SOT23,AU,TC,132393.0,132730,145.0,185.0,132400,0.9975137497174715,2018-06-18,TC,A   ,pnp
440003,FMMT591Q,HT,SMD,SOT23,AU,TA,161756.0,96349,133.0,136.0,96080,0.9972080665082149,2018-06-06,TA,A   ,pnp
440001,FMMT493,HT,SMD,SOT23,CU,TA,259704.0,258060,320.0,210.0,257530,0.9979462140587461,2018-06-18,TA,A   ,npn
439998,ZXTP07040DFF,MT,SMD,SOT23F,CU,TA,26228.0,27077,540.0,169.0,26368,0.9738154152971157,2018-06-26,TA,C   ,
439997,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,48136.0,43797,282.0,159.0,43356,0.9899308171792589,2018-06-19,TA,C   ,npn
439996,ZXTN07045EFF,MT,SMD,SOT23F,CU,TA,104912.0,105232,,136.0,105096,0.9987076174547667,2018-06-26,TA,C   ,
439995,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,214900.0,218826,3990.0,40.0,214796,0.9815835412610933,2018-07-04,TA,C   ,
439994,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,68723.0,72933,3905.0,32.0,68996,0.946018948898304,2018-06-22,TA,C   ,
439993,ZTL431BFF,IC,SMD,SOT23F,CU,TA,41471.0,71834,5198.0,104.0,66532,0.9261909402232926,2018-06-22,TA,A   ,
439992,ZTX853,HT,SMD,ELineX (Schüttgut),AU,Schüttgut,63452.0,62867,443.0,758.0,61666,0.9808961776448694,2018-07-06,Schüttgut,E   ,npn
439991,ZTX851,HT,SMD,ELineX (STZ),AU,STZ,25966.0,25855,125.0,219.0,25511,0.9866950299748598,2018-07-13,STZ,E   ,npn
439990,ZTX1048A,HT,SMD,ELineX (Schüttgut),AU,Schüttgut,26931.0,26812,184.0,146.0,26482,0.987692078173952,2018-07-13,Schüttgut,D   ,npn
439979,FMMT560,VT,SMD,SOT23,AU,TA,239490.0,237956,346.0,290.0,237320,0.997327236968179,2018-06-18,TA,B   ,pnp
439978,ZXMP10A13F,UMOS,SMD,SOT23,CU,TA,118445.0,118393,5.0,108.0,118280,0.9990455516795756,2018-06-06,TA,B   ,pMOSe
439977,ZVN4424G,MOSFET-H,SMD,SOT223,CU,TA,208974.0,219276,7261.0,2927.0,209088,0.9535380068954195,2018-06-12,TA,D   ,nMOSe
439976,ZVN2106G,MOSFET-M,SMD,SOT223,CU,TA,53856.0,54699,686.0,301.0,53712,0.9819557944386552,2018-06-05,TA,C   ,nMOSe
439975,ZDT6790,2MT,SMD,SM8,CU,TA,74637.0,78069,252.0,633.0,77184,0.9886638742650732,2018-06-21,TA,C   ,pnp-npn
439974,ZDT6790,2MT,SMD,SM8,CU,TA,232275.0,220425,939.0,894.0,218592,0.9916842463422934,2018-06-25,TA,C   ,pnp-npn
439701,ZXTP25040DFH,SS6,SMD,LFSOT23,AU,TA,23671.0,21277,1355.0,72.0,19850,0.9329322742867886,2018-06-05,TA,B   ,
439700,ZXTP25020CFH,SS6,SMD,LFSOT23,AU,TA,93769.0,93247,784.0,483.0,91980,0.9864124314991367,2018-06-08,TA,B   ,
439699,ZXTP25020BFH,SS6,SMD,LFSOT23,AU,TA,61825.0,76472,16008.0,104.0,60360,0.7893085050737525,2018-06-06,TA,B   ,
439698,ZXTN2031F,SS6,SMD,LFSOT23,AU,TA,173497.0,177409,2900.0,1469.0,173040,0.9753732899683781,2018-06-04,TA,D   ,
439697,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,102652.0,125333,23498.0,315.0,101520,0.8100021542610486,2018-06-11,TC,B,
439696,ZXCT1008QF,IC,SMD,LFSOT23,AU,TA,124946.0,148643,23129.0,194.0,125320,0.8430938557483366,2018-06-04,TA,B,
439695,ZXCT1008F,IC,SMD,LFSOT23,AU,TA,104865.0,122788,18506.0,122.0,104160,0.8482913639769358,2018-06-04,TA,B,
439694,ZR431F,IC,SMD,LFSOT23,AU,TA,79196.0,79015,73.0,222.0,78720,0.9962665316712017,2018-06-01,TA,B   ,
439693,ZMR500F,IC,SMD,LFSOT23,AU,TA,61164.0,63142,100.0,412.0,62630,0.9918912926419816,2018-06-08,TA,B   ,
439692,ZMR330F,IC,SMD,LFSOT23,AU,TA,105620.0,108516,1593.0,1923.0,105000,0.9675992480371558,2018-06-18,TA,B   ,
439691,ZXRE4041CF,IC,SMD,SOT23,AU,TA,78350.0,97501,51.0,6.0,97444,0.9994153906113783,2018-06-21,TA,B   ,
439689,ZXRE125CF,IC,SMD,SOT23,AU,TA,92165.0,107374,43.0,2.0,107329,0.9995809041294913,2018-06-07,TA,B   ,
439688S,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,57865.0,57780,504.0,346.0,56930,0.9852890273451022,2018-06-11,TA,B   ,pMOSe
439687S,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,247670.0,249987,2744.0,393.0,246850,0.9874513474700685,2018-06-11,TA,B   ,pMOSe
439686S,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,233786.0,236696,2459.0,477.0,233760,0.9875959036063136,2018-06-11,TA,B   ,pMOSe
439685,ZXMP10A13F,UMOS,SMD,SOT23,CU,TA,118450.0,117656,6.0,70.0,117580,0.999354049092269,2018-06-05,TA,B   ,pMOSe
439684,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,62042.0,62451,20.0,71.0,62360,0.9985428576003587,2018-06-05,TA,B   ,pMOSe
439683,ZXMN3B01F,UMOS,SMD,SOT23,CU,TA,33505.0,33408,56.0,332.0,33020,0.9883860153256705,2018-05-25,TA,B,
439682,ZXMN2B01F,UMOS,SMD,SOT23,CU,TA,57963.0,58871,444.0,507.0,57920,0.9838460362487472,2018-06-01,TA,B   ,nMOSe
439681,FMMT722,ST,SMD,SOT23,CU,TA,253968.0,254254,1352.0,1192.0,251710,0.9899942577107932,2018-06-11,TA,B   ,pnp
439680,FMMT591Q,HT,SMD,SOT23,AU,TC,226239.0,226757,530.0,127.0,226100,0.9971026252772792,2018-05-30,TC,A   ,pnp
439679,FMMT560,VT,SMD,SOT23,AU,TA,79773.0,79694,98.0,213.0,79383,0.9960975732175572,2018-06-05,TA,B   ,pnp
439677,ZXMS6006DT8,2SVMOS,SMD,SM8,AU,TA,18711.0,20396,1586.0,90.0,18720,0.9178270249068444,2018-06-07,TA,F   ,
439676,ZXMS6006DT8,2SVMOS,SMD,SM8,AU,TA,38642.0,46977,8024.0,73.0,38880,0.8276390574110735,2018-06-08,TA,F   ,
439675,ZXMS6005DT8Q,2SVMOS,SMD,SM8,AU,TA,54741.0,54882,33.0,129.0,54720,0.9970482125286979,2018-06-05,TA,D,
439672,ZDT6790,2MT,SMD,SM8,CU,TA,141903.0,143556,646.0,926.0,141984,0.9890495695059768,2018-06-01,TA,C   ,pnp-npn
439671,ZHB6718,4LT,SMD,SM8,AU,TA,48793.0,49508,692.0,,48816,0.9860224610164013,2018-06-20,TA,B   ,2pnp-2npn
439670,ZDT694Q,2MT,SMD,SM8,AU,TA,18727.0,19066,17.0,41.0,19008,0.9969579355921536,2018-05-29,TA,C   ,2npn
439669,ZDT6702Q,2MT,SMD,SM8,AU,TA,32562.0,33201,396.0,405.0,32400,0.9758742206560044,2018-06-05,TA,C   ,npn-pnp
439668,ZDT1053,2HT,SMD,SM8,CU,TA,35908.0,37026,504.0,810.0,35712,0.9645114244044726,2018-06-06,TA,D   ,2npn
439667,FZT600-79,MT,SMD,SOT223,AU,TA,26715.0,26843,120.0,83.0,26640,0.9924375069850613,2018-06-12,TA,C   ,npn
439662,ZX5T955G,HT,SMD,SOT223,AU,TA,204927.0,212567,4159.0,3640.0,204768,0.9633103915471357,2018-06-27,TA,D,
439661,ZVP4525G,MOSFET-M,SMD,SOT223,CU,TA,24948.0,26345,960.0,473.0,24912,0.945606376921617,2018-06-13,TA,C   ,pMOSe
439660,ZSM560G,IC,SMD,SOT223,AU,TA,81612.0,84720,1243.0,1685.0,81792,0.9654390934844193,2018-06-26,TA,C   ,
439659,FZT953Q,HT,SMD,SOT223,AU,TA,42081.0,43464,782.0,346.0,42336,0.9740474875759249,2018-06-14,TA,E   ,pnp
439658,FZT951,HT,SMD,SOT223,CU,TA,107890.0,109903,1747.0,1164.0,106992,0.9735130069242878,2018-06-15,TA,E   ,pnp
439657,FZT869,HT,SMD,SOT223,CU,TA,48618.0,49701,564.0,753.0,48384,0.9735015392044426,2018-06-06,TA,E   ,npn
439656,FZT851-79,HT,SMD,SOT223,AU,TA,27100.0,28842,1432.0,482.0,26928,0.9336384439359268,2018-06-20,TA,E   ,npn
439655,FZT851,HT,SMD,SOT223,CU,TA,86720.0,92375,4725.0,1538.0,86112,0.9322002706359945,2018-06-07,TA,E   ,npn
439654,FZT796A,MT,SMD,SOT223,AU,TA,26211.0,26303,87.0,152.0,26064,0.9909135840018248,2018-06-19,TA,C   ,pnp
439653,FZT757,MT,SMD,SOT223,AU,TA,39332.0,39705,229.0,308.0,39168,0.9864752550056668,2018-06-21,TA,C   ,pnp
439652,FZT655,MT,SMD,SOT223,CU,TA,90543.0,91596,354.0,810.0,90432,0.9872920214856544,2018-06-19,TA,C   ,npn
439651,FZT655,MT,SMD,SOT223,CU,TA,168529.0,170962,2188.0,438.0,168336,0.9846398614896877,2018-06-14,TA,C   ,npn
439650,FZT653,MT,SMD,SOT223,CU,TA,141189.0,141612,224.0,412.0,140976,0.9955088551817642,2018-06-07,TA,C   ,npn
439649,FZT653,MT,SMD,SOT223,CU,TA,205925.0,207651,404.0,1183.0,206064,0.9923573688544721,2018-06-05,TA,C   ,npn
439648,FZT651,MT,SMD,SOT223,CU,TC,142375.0,143461,181.0,1296.0,141984,0.9897045189981947,2018-06-01,TC,C   ,npn
439647,FZT649,MT,SMD,SOT223,CU,TC,103180.0,104247,289.0,278.0,103680,0.9945609945609946,2018-06-11,TC,C   ,npn
439646,FZT649-79,MT,SMD,SOT223,AU,TA,38861.0,38972,66.0,314.0,38592,0.9902494098327004,2018-06-20,TA,C   ,npn
439645,FZT649,MT,SMD,SOT223,CU,TA,38764.0,38789,80.0,117.0,38592,0.9949212405578901,2018-06-12,TA,C   ,npn
439644,FZT605-79,MT,SMD,SOT223,AU,TA,53460.0,55366,1234.0,132.0,54000,0.9753278185167793,2018-06-21,TA,C   ,npn
439643,FZT605,MT,SMD,SOT223,CU,TA,53460.0,53908,328.0,156.0,53424,0.9910217407434889,2018-06-11,TA,C   ,npn
439642,FZT603,MT,SMD,SOT223,CU,TA,26730.0,27688,429.0,331.0,26928,0.9725512857555619,2018-06-04,TA,C   ,npn
439640,FZT600,MT,SMD,SOT223,CU,TA,66810.0,67397,113.0,612.0,66672,0.9892428446370016,2018-06-13,TA,C   ,npn
439639,FZT560,VT,SMD,SOT223,AU,TA,40394.0,40470,0.0,150.0,40320,0.9962935507783544,2018-06-26,TA,B   ,pnp
439638,FZT560Q,VT,SMD,SOT223,AU,TC,40380.0,40789,418.0,51.0,40320,0.9885018019564098,2018-06-26,TC,B   ,pnp
439637,FZT558,LT,SMD,SOT223,AU,TA,32813.0,32889,33.0,168.0,32688,0.9938885341603576,2018-06-21,TA,A   ,pnp
439635,BSP75N,SVMOS,SMD,SOT223,AU,TA,15855.0,16943,149.0,522.0,16272,0.9603966239745028,2018-06-12,TA,E   ,
439634,BSP75G,SVMOS,SMD,SOT223,AU,TA,38705.0,39810,159.0,483.0,39168,0.9838733986435569,2018-06-12,TA,E   ,
439633,BSP75G,SVMOS,SMD,SOT223,AU,TA,21624.0,21783,90.0,93.0,21600,0.9915989533122159,2018-06-11,TA,E   ,
439611,ZXTP08400BFF,MT,SMD,SOT23F,CU,TA,34383.0,35736,886.0,230.0,34620,0.9687709872397582,2018-06-19,TA,C   ,pnp
439610,ZXTP07040DFF,MT,SMD,SOT23F,CU,TA,52456.0,53789,963.0,446.0,52380,0.9738050530777669,2018-06-26,TA,C   ,
439609,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,11461.0,11596,80.0,216.0,11300,0.9744739565367369,2018-06-12,TA,C   ,npn
439608,ZXTN07045EFF,MT,SMD,SOT23F,CU,TA,118026.0,122732,3788.0,404.0,118540,0.9658442785907506,2018-06-18,TA,C   ,
439607,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,178909.0,179067,1745.0,62.0,177260,0.9899088050841305,2018-06-21,TA,C   ,
439606,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,27132.0,28014,1037.0,5.0,26972,0.9628043121296495,2018-06-15,TA,C   ,
439605,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,69172.0,69595,202.0,33.0,69360,0.9966233206408507,2018-06-15,TA,C   ,
439604,ZTL431BFF,IC,SMD,SOT23F,CU,TA,31836.0,56882,5812.0,90.0,50980,0.8962413417249745,2018-06-26,TA,A   ,
439603,ZVN4206A,MOSFET-M,SMD,ELineX (Schüttgut),AU,Schüttgut,13619.0,13548,65.0,138.0,13345,0.985016238559197,2018-07-06,Schüttgut,C   ,n-Kanal
439602,ZVN0545A,MOSFET-M,SMD,ELineX (Schüttgut),AU,Schüttgut,46309.0,45996,1656.0,74.0,44266,0.9623880337420645,2018-07-10,Schüttgut,C   ,n-Kanal
439601,ZTX951,HT,SMD,ELineX (Schüttgut),AU,Schüttgut,10840.0,10933,106.0,172.0,10655,0.9745723954998629,2018-06-21,Schüttgut,E   ,pnp
439191,ZXMS6006SG,SVMOS,SMD,SOT223,AU,TA,90306.0,90582,426.0,156.0,90000,0.9935748824269722,2018-06-11,TA,F   ,
439190,ZXMS6004SG,SVMOS,SMD,SOT223,AU,TA,69120.0,84782,13510.0,1144.0,70128,0.8271567077917482,2018-06-12,TA,C   ,
439189S,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,48821.0,48870,7.0,191.0,48672,0.9959484346224677,2018-06-04,TA,E   ,pMOSe
