,a_lot,ba,device,wafer_info,device_group,package,bond_wire,release,scrapped,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,edit_user,edit_date,create_user,create_date,box_class
614,451480,606097,ZXMS6004FF,9X50RUGBY.5: 22(probed),SVMOS,SOT23F,AU,False,False,3950.0,1234.0,294466.0,0.9826998164525279,2019-03-29 00:00:00.000,618,False,False,Q-Fehler,raue Gehäuse-OF + Pin verbogen,martin-krausse,2018-12-20 11:43:12.077,ingo-hoerselmann,2018-12-07 15:37:26.230,        48: Grenzwerte;         48: Totalausfall;         48: Vision 5S;         48: Vision Marking;         76: Ausfall Gurter;        385: Ausfall Gurter;        385: Blown on Test;        385: Kelvin;        385: RTHI-Fehler;        385: Totalausfall;        386: Grenzwert;        401: Ausfall Gurter
615,450928,605787,ZR431LF01,9X45DUALS.4: 1(probed); 9X45DUALS.7: 2(ringprobed); 9X45DUALS.6: 6(ringprobed),IC,LFSOT23,AU,True,True,2749.0,1266.0,86051.0,0.95542157973042,2018-12-07 00:00:00.000,590,False,False,Allg. & ZVR.,,ingo-hoerselmann,2019-01-03 10:26:15.303,martin-krausse,2018-12-04 11:20:38.100,        78: Ausfall Gurter;         78: Vision;        394: Ausfall Gurter;        395: Grenzwert;        395: Totalausfall
616,451838,606373,ZXMS6004DG,9X46ETHER.6: 7(probed),SVMOS,SOT223,AU,True,False,27027.0,557.0,67600.0,0.7102033955286603,2018-12-07 00:00:00.000,589,True,False,Ausbeute,IDon,ingo-hoerselmann,2018-12-20 10:40:31.070,martin-krausse,2018-12-03 13:06:14.593,        78: Totalausfall;        396: Grenzwert;        398: Totalausfall
617,450461,605503,ZXTP25100BFH,9X38CALMS.4: 5(probed),SS6,LFSOT23,AU,True,False,5010.0,725.0,84667.0,0.9365611380279197,2018-12-04 00:00:00.000,588,False,False,Ausbeute,,Xiao-Liu,2018-12-03 13:52:30.493,martin-krausse,2018-11-30 08:31:36.387,        78: Grenzwert;         78: Totalausfall;        394: Grenzwert;        394: Totalausfall
618,451484,606099,FMMT491,9X37PIKES.4: 9(unprobed),HT,SOT23,CU,True,False,574.0,322.0,286514.0,0.9968825023485612,2018-12-10 00:00:00.000,587,False,False,Q-Fehler,verbogene Beinchen,ingo-hoerselmann,2018-11-29 10:17:39.000,ingo-hoerselmann,2018-11-29 10:00:23.070,       385: Grenzwert;        385: Totalausfall;        385: Vision
619,451479,606096,ZXMS6004FFQ,9X46PILOT.5: 4(probed); 9X46PILOT.7: 11(probed),SVMOS,SOT23F,AU,True,False,1249.0,101.0,202811.0,0.9933875715734151,2018-12-07 00:00:00.000,585,False,False,Q-Fehler,verbogene Beinchen,ingo-hoerselmann,2019-04-24 14:00:41.480,ingo-hoerselmann,2018-11-29 09:44:01.813,        58: Grenzwerte;         58: Totalausfall;         58: Vision 5S;         58: Vision Marking;        385: Ausfall Gurter;        398: Blown on Test;        398: Grenzwert;        398: Kelvin;        398: Totalausfall
620,450916,605775,FMMT493,9X46TRIBE.4: 7(probed),HT,SOT23,CU,True,False,1865.0,704.0,220731.0,0.9884952978056426,2018-11-29 00:00:00.000,584,False,False,Q-Fehler,verbogene Beinchen,ingo-hoerselmann,2018-11-29 13:23:33.213,ingo-hoerselmann,2018-11-26 10:19:21.803,        64: Vision;        394: Grenzwert;        394: Totalausfall;        394: Vision
621,449292,604702,ZTX1049A,9X41ABOUT.4: 2(probed),HT,ELineX,AU,True,False,52.0,192.0,16487.0,0.9854162931086008,2018-12-04 00:00:00.000,583,False,False,Allg. & ZVR.,EB-Kurzschluss,Xiao-Liu,2018-12-04 11:21:50.797,Xiao-Liu,2018-11-22 11:37:37.867,       140: Blown On Test;        140: Grenzwert;        140: Totalausfall
622,449419,604746,FZT560,9X35WHOLE.7: 10(ringprobed),VT,SOT223,AU,True,False,11972.0,1100.0,185648.0,0.9342190016103059,2018-11-06 00:00:00.000,582,True,False,Ausbeute,,martin-krausse,2018-11-26 13:45:16.557,christoph-siebert,2018-11-22 10:30:43.480,       107: Ausfall Gurter;        396: Grenzwert
623,448615,604450,FZT560,9X35WHOLE.7: 5(ringprobed),VT,SOT223,AU,True,False,8026.0,3.0,91022.0,0.9189407476956315,2018-11-02 00:00:00.000,581,True,False,Ausbeute,,martin-krausse,2018-11-26 13:44:46.030,christoph-siebert,2018-11-22 09:20:35.563,       391: Grenzwert
624,450442,605484,ZHT431F01,9X37WADIS.5: 4(probed),IC,LFSOT23,AU,True,False,10.0,25.0,73479.0,0.9995239002094839,2018-11-27 00:00:00.000,580,False,False,Allg. & ZVR.,,ingo-hoerselmann,2018-11-23 09:45:03.520,martin-krausse,2018-11-20 13:14:31.757,        46: GND offen;         46: Iz_off >25nA;         46: Vz offen;         67: Grenzwert;         67: Totalausfall;        395: Ausfall Gurter
625,449973,605176,ZTX851,9X44AARON.4: 2(ringprobed); 9X44AARON.3: 2(probed),HT,ELineX,AU,True,False,34.0,399.0,20429.0,0.9792445594861471,2018-11-28 00:00:00.000,579,False,False,Allg. & ZVR.,,ingo-hoerselmann,2018-11-23 14:45:15.767,martin-krausse,2018-11-20 13:13:11.153,        63: Blown On Test;         63: Grenzwert;         63: Totalausfall
626,449862,605118,ZR431LF01,9X43LINKS.5: 8(unprobed),IC,LFSOT23,AU,True,False,526.0,250.0,151114.0,0.9948910395681085,2018-11-23 00:00:00.000,578,False,False,Allg. & ZVR.,,ingo-hoerselmann,2018-11-23 09:45:59.413,martin-krausse,2018-11-15 14:44:19.380,        46: GND offen;         46: Grenzwert;         46: Totalausfall;         46: Vref offen;         46: Vz offen;        395: Ausfall Gurter
627,448630,604465,ZVN0545G,9X39COUCH.6: 6(probed),MOSFET-M,SOT223,AU,True,False,1382.0,770.0,77003.0,0.972812835575769,2018-11-13 00:00:00.000,577,False,False,Allg. & ZVR.,,martin-krausse,2018-11-12 10:23:17.740,martin-krausse,2018-11-12 10:21:48.167,         6: Vision;          9: Grenzwert;          9: Totalausfall
628,449850,605106,FMMT495,9X44SNAPS.5: 7(unprobed),HT,SOT23,CU,False,False,3282.0,1044.0,217391.0,0.9804886409251433,2018-11-22 00:00:00.000,576,False,False,Q-Fehler,,ingo-hoerselmann,2018-11-12 10:35:29.700,ingo-hoerselmann,2018-11-09 12:19:08.443,        67: Ausfall Gurter;         67: Vision;        140: Grenzwert;        140: Totalausfall
629,448604,604440,ZR431LF01,9X43LINKS.5: 5(unprobed),IC,LFSOT23,AU,True,False,6903.0,139.0,99128.0,0.9336724121691626,2018-11-15 00:00:00.000,575,False,False,Allg. & ZVR.,,martin-krausse,2018-11-14 12:21:09.670,martin-krausse,2018-11-08 15:44:01.543,        61: Ausfall Gurter;         61: GND offen;         61: Vision;         61: Vref offen;         61: Vz offen
630,449399,604733,ZR431LF01,9X43LINKS.5: 2(unprobed),IC,LFSOT23,AU,True,False,248.0,413.0,40049.0,0.9837632031441906,2018-11-15 00:00:00.000,574,False,False,Allg. & ZVR.,,martin-krausse,2018-11-14 12:21:27.707,martin-krausse,2018-11-08 13:13:19.713,        61: Ausfall Gurter;         61: Grenzwert;         61: Totalausfall
631,448623,604458,FZT849,9X41FORUM.3: 1(probed); 9X41FORUM.5: 17(unprobed),HT,SOT223,CU,True,False,6222.0,1193.0,87899.0,0.9222045030111001,2018-11-15 00:00:00.000,573,False,False,Ausbeute,,martin-krausse,2018-11-14 08:42:54.787,martin-krausse,2018-11-08 13:10:27.793,        50: Grenzwert;         61: Ausfall Gurter;        155: Totalausfall
632,448598S,604434,ZXMP6A13F,9X34CUSPS.4: 9(probed); 9X34CUSPS.6: 1(probed),UMOS,SOT23,CU,True,False,18658.0,729.0,170101.0,0.8976874525035886,2018-11-12 00:00:00.000,571,False,False,Allg. & ZVR.,IDSS,martin-krausse,2018-11-09 13:40:43.910,ingo-hoerselmann,2018-11-06 08:03:51.573,         3: Gate Rupted;          3: Vision;          6: Gate Rupted;          6: Grenzwert;          6: Totalausfall;        391: Grenzwert
633,448574,604412,ZXTN04120HFF,9X25AROMA.5: 10(unprobed),MT,SOT23F,CU,False,False,2475.0,66.0,129085.0,0.9806953033595186,2018-11-14 00:00:00.000,570,False,False,Q-Fehler,,ingo-hoerselmann,2018-11-15 14:50:48.087,ingo-hoerselmann,2018-11-06 07:59:44.417,       140: Ausfall Gurter
634,449401,604735,ZXMN3A14F,9X39GOOEY.3: 5(unprobed),UMOS,LFSOT23,AU,True,False,592.0,1999.0,51108.0,0.9517495670310434,2018-11-12 00:00:00.000,569,False,False,Ausbeute,IDSS/IGSS,martin-krausse,2018-11-12 10:39:17.123,martin-krausse,2018-11-02 11:33:52.537,         6: Ausfall Gurter;          6: Vision;        139: Blown on Test;        139: Grenzwert;        139: Totalausfall
635,448062,604124,FZT853,9X40AVENS.3: 25(unprobed),HT,SOT223,CU,True,False,3407.0,2262.0,126118.0,0.9569836175040026,2018-11-02 00:00:00.000,568,False,False,Allg. & ZVR.,ICBO/ICER/IEBO,martin-krausse,2018-11-12 10:37:46.443,martin-krausse,2018-11-02 10:24:09.810,        61: Q-Fehler;        139: Ausfall Gurter;        139: Vision
636,449404,604738,ZXTP2025F,9X38WAILS.4: 5(unprobed),SS6,LFSOT23,AU,False,True,,,0.0,,,567,False,False,Allg. & ZVR.,EB-Kurschluss,Xiao-Liu,2018-11-06 14:55:52.133,Xiao-Liu,2018-11-01 10:19:33.373,        61: Ausfall Gurter
637,448597S,604433,ZXMP6A13F,9X34CUSPS.4: 11(probed),UMOS,SOT23,CU,True,False,20087.0,3233.0,184500.0,0.8877875084207487,2018-11-01 00:00:00.000,566,False,False,Ausbeute,IDSS,martin-krausse,2018-10-30 08:45:06.877,martin-krausse,2018-10-29 11:08:46.067,       140: Ausfall Gurter;        391: Ausfall Gurter
638,448595,604431,ZXMP10A13F,9X36WICKS.4: 14(probed),UMOS,SOT23,CU,True,False,13333.0,961.0,258557.0,0.94761243315949,2018-10-30 00:00:00.000,565,False,False,Ausbeute,IDSS,martin-krausse,2018-10-30 08:42:44.077,martin-krausse,2018-10-29 10:59:47.917,       391: Grenzwert;        401: Grenzwert
639,447221,603637,FZT955,9X38DAMES.4: 24(unprobed),HT,SOT223,CU,True,False,3815.0,1715.0,121788.0,0.9565654502898254,2018-11-08 00:00:00.000,564,False,False,Allg. & ZVR.,Cratering,martin-krausse,2018-11-06 13:13:58.880,Xiao-Liu,2018-10-25 09:25:11.107,         6: B offen;          6: BC Kurzschuss;          6: BE Kurzschluss;          6: E offen;          6: EB-Grenzwert;          6: Grenzwert;          6: RTHI-Fehler;          6: Totalausfall;         87: EB-Grenzwert;        457: Ausfall Gurter;        457: Datalog;        457: Vision
640,448098,604153,ZXTN25100BFH,9X36RITES.4: 11(ringprobed),SS6,LFSOT23,AU,False,True,,,0.0,,,563,False,False,Ausbeute,,martin-krausse,2018-11-06 08:45:08.493,martin-krausse,2018-10-23 08:29:21.310,
641,446586,603041,ZXTP25040DFH,9X32FETID.8: 10(unprobed),SS6,LFSOT23,AU,True,False,33051.0,1061.0,194139.0,0.850550490468826,2018-10-26 00:00:00.000,562,True,False,Ausbeute,ICES,martin-krausse,2018-10-29 16:16:13.060,martin-krausse,2018-10-23 08:26:38.137,         6: Grenzwert;          6: Totalausfall;          6: Vision;          9: Grenzwert
642,446048,602691,ZR431LF01,9X33GOODS.6: 8(probed),IC,LFSOT23,AU,True,False,3917.0,527.0,149316.0,0.9710978147762747,2018-10-19 00:00:00.000,561,False,False,Allg. & ZVR.,broken wires,martin-krausse,2018-10-19 12:19:06.910,martin-krausse,2018-10-18 10:15:53.830,        30: Ausfall Gurter;         30: Vision
643,448096,604151,ZXMN3A14FQ,9X30FROND.6: 2(unprobed),UMOS,LFSOT23,AU,True,False,437.0,827.0,20022.0,0.9406182467349432,2018-10-25 00:00:00.000,560,False,False,Ausbeute,IDSS,martin-krausse,2018-10-24 13:18:56.690,Xiao-Liu,2018-10-17 15:09:57.347,
644,448043,604106,ZXTN08400BFF,9X41PAPER.7: 11(unprobed),MT,SOT23F,CU,True,False,1939.0,645.0,121618.0,0.9791951820421572,2018-10-23 00:00:00.000,559,False,False,Q-Fehler,,martin-krausse,2018-10-22 12:30:10.700,martin-krausse,2018-10-16 09:56:58.410,
645,445412,602215,ZVN4206GV,9X31ARRAY.5: 2(probed); 9X31ARRAY.7: 2(ringprobed),MOSFET-M,SOT223,CU,True,False,539.0,2945.0,45888.0,0.9294336871101029,2018-09-28 00:00:00.000,558,False,False,Allg. & ZVR.,,martin-krausse,2018-10-16 10:11:12.757,manuel-hopf,2018-09-27 11:30:49.997,
646,446594,603046,FZT705,9X37SADLY.6: 1(probed); 9X37SADLY.8: 1(probed); 9X37SADLY.7: 19(unprobed),MT,SOT223,CU,True,False,31994.0,213.0,248124.0,0.8851108154289037,2018-09-28 00:00:00.000,557,False,False,Ausbeute,ICBO,martin-krausse,2018-09-27 09:53:45.670,Xiao-Liu,2018-09-27 09:34:17.923,       396: Grenzwert;        396: Totalausfall
647,446549,603023,ZXTR2105FF,9X10WARES.6: 1(unprobed),MT,SOT23F,CU,False,False,2136.0,155.0,60178.0,0.9633258096015623,2018-09-28 00:00:00.000,555,False,False,Q-Fehler,,martin-krausse,2018-10-02 08:49:00.703,martin-krausse,2018-09-26 14:43:40.457,
648,444191S,601426,ZXMHC3A01T8,9X14EXERT.5: 7(probed); 9X14EXERT.7: 1(probed); 9X26LOINS.3: 8(probed),4UMOS-D,SM8,AU,True,False,3192.0,6680.0,60611.0,0.8599378573556744,2018-09-26 00:00:00.000,554,False,False,Q-Fehler,,martin-krausse,2018-09-26 15:44:37.243,martin-krausse,2018-09-24 16:06:03.140,
649,442165,18201642,ZX5T955G,,HT,SOT223,PD,True,False,4996.0,1564.0,243522.0,0.9737686038979215,2018-07-26 00:00:00.000,553,False,False,Allg. & ZVR.,Reklamation HUAWEI,ingo-hoerselmann,2018-09-21 08:19:49.883,martin-krausse,2018-09-21 08:12:51.897,
650,446583,603038,ZXMN3A14F,9X30FROND.6: 6(unprobed),UMOS,LFSOT23,AU,True,False,1323.0,2124.0,60653.0,0.9462246489859595,2018-09-27 00:00:00.000,552,False,False,Q-Fehler,,martin-krausse,2018-09-26 08:05:37.187,martin-krausse,2018-09-20 14:17:03.563,        95: Blown on Test;         95: Grenzwert;         95: Totalausfall
651,445445,602234,ZR431LF01,9X33GOODS.4: 5(probed),IC,LFSOT23,AU,False,False,613.0,162.0,84855.0,0.9909494336097162,2018-09-25 00:00:00.000,551,False,False,Allg. & ZVR.,,martin-krausse,2018-10-02 08:48:25.277,martin-krausse,2018-09-20 14:14:33.370,        95: Ausfall Gurter;         95: Grenzwert;         95: Totalausfall;         95: Vision;         95: Vref offen;         95: Vz offen
652,446546,603020,ZXTN08400BFF,9X35MISSY.5: 11(probed),MT,SOT23F,CU,True,False,3019.0,244.0,115830.0,0.9726012444056326,2018-09-21 00:00:00.000,550,False,False,Ausbeute,,martin-krausse,2018-09-20 14:14:26.337,martin-krausse,2018-09-20 11:52:58.650,
653,444190S,601425,ZXMHC3A01T8,9X26LOINS.3: 3(probed); 9X14EXERT.5: 3(probed),4UMOS-D,SM8,AU,False,False,1286.0,2271.0,23294.0,0.8675282112398048,2018-09-28 00:00:00.000,549,False,False,Ausbeute,RDSon,martin-krausse,2018-10-16 09:25:23.237,martin-krausse,2018-09-20 11:50:59.393,
654,445415,602218,ZXTP19060CG,9X30WITCH.5: 6(unprobed),HT,SOT223,PD,True,False,689.0,1461.0,77027.0,0.9728456496204706,2018-09-14 00:00:00.000,548,False,False,Allg. & ZVR.,,martin-krausse,2018-10-16 10:10:11.233,martin-krausse,2018-09-14 09:24:25.117,
655,445401,602204,FZT7053,9X31TURFS.4: 4(unprobed),LT,SOT223,CU,True,False,294.0,144.0,112746.0,0.9961301950805768,2018-09-13 00:00:00.000,547,False,False,Allg. & ZVR.,,martin-krausse,2018-09-14 08:19:03.020,martin-krausse,2018-09-14 08:18:48.137,       350: Datalog
656,446005,603408,FMMT415,9X33CHALK.4: 2(probed),HT,SOT23,AU,False,False,,,0.0,,,546,False,False,Ausbeute,BVCBO,martin-krausse,2018-10-16 09:24:36.033,martin-krausse,2018-09-13 08:20:31.043,
657,445414S,602217,ZXMP6A17G,9X23MOLTS.4: 14(probed); 9X23DIODE.6: 1(probed),UMOS,SOT223,AU,True,False,173.0,126.0,107269.0,0.9972203629332144,2018-09-10 00:00:00.000,544,False,False,Allg. & ZVR.,GS Schluss,martin-krausse,2018-09-26 15:52:43.810,martin-krausse,2018-09-11 09:36:16.830,
658,444603,601672,FZT851,9X32UNFED.3: 16(ringprobed); 9X32UNFED.4: 2(probed); 9X32UNFED.5: 7(unprobed),HT,SOT223,CU,True,False,9868.0,1594.0,119682.0,0.9125998901970354,2018-09-12 00:00:00.000,543,False,False,Allg. & ZVR.,EC-Schluss,martin-krausse,2018-09-26 15:48:30.847,martin-krausse,2018-09-11 09:31:26.877,
659,444606,601674,FZT955,9X32SEEPS.4: 25(probed),HT,SOT223,CU,True,False,7927.0,3044.0,121820.0,0.9173814490439864,2018-09-13 00:00:00.000,542,False,False,Allg. & ZVR.,EB-Schlüsse,martin-krausse,2018-09-13 08:19:47.350,martin-krausse,2018-09-11 09:28:26.513,       350: Datalog;        366: Ausfall Gurter;        366: B offen;        366: BC Kurzschuss;        366: BE Kurzschluss;        366: E offen;        366: EC Kurzschuss;        366: Grenzwert;        366: RTHI-Fehler;        366: Totalausfall;        366: Vision;        457: Ausfall Gurter;        457: Datalog;        457: EB-Grenzwert;        457: FZT955;        457: Kelvin;        457: Q-Fehler
660,446004,602669,FMMT415,9X33CHALK.4: 2(probed),HT,SOT23,AU,True,False,,,0.0,,,540,True,False,Ausbeute,BVCBO,Xiao-Liu,2018-10-16 09:24:05.053,martin-krausse,2018-09-11 09:23:16.780,
661,443383,600873,ZTX953,9X30KRAFT.6: 4(unprobed),HT,ELineX,AU,True,False,,147.0,18274.0,0.9920199771999348,2018-09-10 00:00:00.000,539,False,False,Q-Fehler,,martin-krausse,2018-09-10 15:59:21.430,martin-krausse,2018-09-06 11:14:21.160,       366: Blown On Test
662,444260,601467,ZXTP25040DFH,9X32FETID.8: 7(unprobed),SS6,LFSOT23,AU,False,False,27790.0,929.0,132939.0,0.8223471773744572,2018-09-04 00:00:00.000,538,False,False,Ausbeute,ICES,martin-krausse,2018-09-04 07:49:56.390,martin-krausse,2018-08-30 08:44:26.430,       366: Ausfall Gurter;        366: Totalausfall
663,444898,601916,FMMT591,9X34WHILE.5: 7(unprobed),HT,SOT23,CU,False,False,34853.0,151.0,189847.0,0.8443235742780775,2018-08-30 00:00:00.000,537,False,False,Ausbeute,VCESAT,martin-krausse,2018-09-04 07:51:53.887,martin-krausse,2018-08-29 10:10:07.110,
664,443430,600911,FZT493,9X23SLABS.5: 3(unprobed),LT,SOT223,CU,True,False,902.0,320.0,95686.0,0.9873901019523672,2018-08-24 00:00:00.000,532,False,False,Prozessfehler,ICBO/ICES,martin-krausse,2018-08-24 10:30:50.603,martin-krausse,2018-08-24 10:30:27.640,       366: Grenzwert;        366: Totalausfall
665,443782,601162,FZT493,9X23SLABS.5: 5(unprobed),LT,SOT223,CU,True,False,1372.0,368.0,159709.0,0.989222602803362,2018-08-28 00:00:00.000,531,False,False,Allg. & ZVR.,ICBO/ICES,martin-krausse,2018-08-24 10:31:06.330,martin-krausse,2018-08-24 10:22:36.733,
666,444750,601733,FZT956Q,9X33OMITS.4: 2(probed); 9X33OMITS.5: 5(ringprobed); 9X33OMITS.6: 13(unprobed),HT,SOT223,AU,True,False,531.0,2245.0,101769.0,0.9734468410732221,2018-08-22 00:00:00.000,530,False,False,Allg. & ZVR.,EB-Schluss,martin-krausse,2018-08-30 15:29:53.723,martin-krausse,2018-08-21 13:12:34.353,
667,443445,600922,ZXMN0545G4,9X30KLICK.4: 4(unprobed),UMOS,SOT223,AU,True,False,340.0,660.0,54004.0,0.9818195040360701,2018-08-15 00:00:00.000,525,False,False,Allg. & ZVR.,,martin-krausse,2018-08-29 11:46:20.140,martin-krausse,2018-08-15 09:13:11.413,
668,443803,601180,ZXTN19060CG,9X29DELAY.3: 9(probed),HT,SOT223,PD,True,False,184.0,2118.0,103285.0,0.9781980736264881,2018-08-15 00:00:00.000,524,False,False,Allg. & ZVR.,,martin-krausse,2018-08-13 11:49:51.887,martin-krausse,2018-08-13 11:48:59.067,
669,443074,600607,ZXTN19020CFF,9X09BARRE.7: 7(ringprobed),MT,SOT23F,AU,True,False,,,,,,522,True,False,Ausbeute,,christoph-siebert,2018-08-22 08:12:26.090,christoph-siebert,2018-08-10 12:28:05.857,   2000020: Schrott
670,442154,18201694,ZXTN19020CFF,,MT,SOT23F,AU,True,False,,,,,,521,True,False,Ausbeute,,christoph-siebert,2018-08-22 08:13:59.970,christoph-siebert,2018-08-10 12:27:29.713,   2000020: Schrott
671,441912,18201625,ZXTN19020CFF,,MT,SOT23F,CU,True,False,,,,,,520,True,False,Ausbeute,,christoph-siebert,2018-08-22 08:12:06.433,christoph-siebert,2018-08-10 12:26:05.477,   2000020: Grenzwert;    2000020: Schrott
672,438727,18201187,ZXTN19020CFF,9X09BARRE.5: 1(ifax),MT,SOT23F,AU,True,False,25434.0,146.0,36964.0,0.5910079304169864,2018-06-14 00:00:00.000,519,True,False,Ausbeute,,christoph-siebert,2018-08-22 08:13:41.110,christoph-siebert,2018-08-10 12:25:13.793,   2000020: Grenzwert
673,443436,600916,FZT849,9X29EQUAL.3: 23(unprobed),HT,SOT223,CU,True,False,1458.0,770.0,116991.0,0.9813117036713946,2018-08-09 00:00:00.000,517,False,False,Allg. & ZVR.,EOS Schaden mit geschmolzenem Top Metal,manuel-hopf,2018-08-09 07:46:09.590,manuel-hopf,2018-08-08 08:26:13.607,
674,443440,600919,FZT857,9X27MACES.6: 1(probed); 9X27MACES.5: 18(ringprobed),HT,SOT223,AU,False,False,745.0,2278.0,94023.0,0.9688498237949014,2018-08-08 00:00:00.000,516,False,False,Allg. & ZVR.,,martin-krausse,2018-08-15 09:24:40.470,martin-krausse,2018-08-07 09:44:05.743,       350: Datalog
675,443405,600888,FMMT558,9X29MAIDS.7: 8(unprobed),HT,SOT23,AU,True,False,1025.0,338.0,257597.0,0.9947366388631449,2018-08-06 00:00:00.000,515,False,False,Allg. & ZVR.,,manuel-hopf,2018-08-06 07:44:14.430,manuel-hopf,2018-08-06 07:43:26.370,
676,440881,18201507,ZXTN19060CFF,,MT,SOT23F,CU,True,False,20792.0,64.0,10569.0,0.33632458233890217,2018-07-11 00:00:00.000,514,True,False,Ausbeute,VCEsat zu hoch. Ausfallrate steigt mit Ib,christoph-siebert,2018-08-03 10:57:17.593,christoph-siebert,2018-08-03 10:55:59.953,
677,443731,601143,FMMT591Q,9X31REINS.5: 5(unprobed),HT,SOT23,AU,True,False,959.0,183.0,159410.0,0.9928870397129902,2018-08-13 00:00:00.000,513,False,False,Q-Fehler,,martin-krausse,2018-08-17 08:17:50.777,martin-krausse,2018-08-02 13:41:39.343,
678,442525,600245,ZXMS6004FFQ,9X03PANED.4: 4(probed),SVMOS,SOT23F,AU,True,False,14509.0,22.0,40249.0,0.7347389558232932,2018-08-16 00:00:00.000,512,False,False,Ausbeute,,Xiao-Liu,2018-08-06 10:46:33.447,martin-krausse,2018-08-01 08:13:08.703,
679,442139,18201659,ZXTN2031F,9X25CRIED.6: 18(ringprobed); 9X25CRIED.4: 1(probed),SS6,LFSOT23,AU,False,False,10873.0,870.0,164127.0,0.9332290896685052,2018-08-01 00:00:00.000,510,False,False,Allg. & ZVR.,ICEV,cdc,2018-07-31 08:16:34.640,martin-krausse,2018-07-27 08:24:46.330,
680,442165,18201642,ZX5T955G,,HT,SOT223,PD,False,False,4996.0,1564.0,243522.0,0.9737686038979215,2018-07-26 00:00:00.000,508,False,False,Q-Fehler,,manuel-hopf,2018-07-24 08:32:56.623,manuel-hopf,2018-07-24 08:32:11.430,
681,443095,600628,FZT493,9X23SLABS.6: 2(probed); 9X23SLABS.8: 2(unprobed),LT,SOT223,CU,False,False,2668.0,676.0,118048.0,0.9724528799261896,2018-07-26 00:00:00.000,507,False,False,Q-Fehler,,manuel-hopf,2018-09-12 08:35:29.753,manuel-hopf,2018-07-24 08:29:28.443,
682,442163,18201640,ZX5T955G,,HT,SOT223,PD,True,False,3451.0,2733.0,224504.0,0.9731932306838674,2018-07-24 00:00:00.000,506,False,False,Prozessfehler,,christoph-siebert,2018-07-23 08:23:21.593,manuel-hopf,2018-07-23 08:22:48.413,
683,442165,18201642,ZX5T955G,,HT,SOT223,PD,True,False,4996.0,1564.0,243522.0,0.9737686038979215,2018-07-26 00:00:00.000,505,False,False,Ausbeute,CSAM-Untersuchung ,cdc,2018-07-25 14:25:11.800,manuel-hopf,2018-07-20 07:41:18.960,
